Latitude (decimal degrees):	41.893
Longitude (decimal degrees):	12.483
Elevation (m):	42
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230728:1810,3.93,14.48,3.08,26.03,2.48,0.0
20230728:1910,0.0,0.0,0.0,25.03,1.86,0.0
20230728:2010,0.0,0.0,0.0,24.49,1.52,0.0
20230728:2110,0.0,0.0,0.0,23.96,1.24,0.0
20230728:2210,0.0,0.0,0.0,23.1,1.03,0.0
20230728:2310,0.0,0.0,0.0,22.75,0.83,0.0
20230729:0010,0.0,0.0,0.0,22.28,0.97,0.0
20230729:0110,0.0,0.0,0.0,21.82,1.03,0.0
20230729:0210,0.0,0.0,0.0,21.17,1.17,0.0
20230729:0310,0.0,0.0,0.0,20.46,1.38,0.0
20230729:0410,0.0,0.0,0.0,20.01,1.52,0.0
20230729:0510,33.76,57.02,11.32,20.29,1.38,0.0
20230729:0610,59.34,90.51,22.29,23.14,1.1,0.0
20230729:0710,55.17,115.22,33.44,24.41,1.31,0.0
20230729:0810,202.58,301.44,44.42,25.9,1.52,0.0
20230729:0910,369.72,494.32,54.67,27.25,1.86,0.0
20230729:1010,510.88,672.59,62.96,28.38,2.55,0.0
20230729:1110,612.52,809.98,66.86,29.14,3.17,0.0
20230729:1210,684.36,909.43,64.21,29.55,3.72,0.0
20230729:1310,710.83,945.33,56.57,29.6,4.0,0.0
20230729:1410,691.7,916.05,46.59,29.45,4.0,0.0
20230729:1510,625.05,818.12,35.7,29.01,3.93,0.0
20230729:1610,512.79,661.48,24.55,28.35,3.72,0.0
20230729:1710,325.61,418.09,13.52,27.52,3.24,0.0
20230729:1810,3.44,13.58,2.91,26.58,2.62,0.0
20230729:1910,0.0,0.0,0.0,25.83,1.86,0.0
20230729:2010,0.0,0.0,0.0,25.2,1.38,0.0
20230729:2110,0.0,0.0,0.0,24.65,1.38,0.0
20230729:2210,0.0,0.0,0.0,24.09,1.52,0.0
20230729:2310,0.0,0.0,0.0,23.42,1.31,0.0
20230730:0010,0.0,0.0,0.0,22.79,1.1,0.0
20230730:0110,0.0,0.0,0.0,22.59,0.97,0.0
20230730:0210,0.0,0.0,0.0,22.6,0.9,0.0
20230730:0310,0.0,0.0,0.0,22.95,0.69,0.0
20230730:0410,0.0,0.0,0.0,22.59,0.76,0.0
20230730:0510,35.45,59.73,11.17,22.28,0.76,0.0
20230730:0610,62.52,95.03,22.15,24.23,0.55,0.0
20230730:0710,56.87,116.32,33.3,25.87,0.48,0.0
20230730:0810,198.23,299.23,44.27,27.55,0.41,0.0
20230730:0910,362.75,489.85,54.5,28.96,1.72,0.0
20230730:1010,499.18,659.04,62.75,29.87,3.03,0.0
20230730:1110,604.61,797.2,66.62,30.14,3.93,0.0
20230730:1210,677.58,897.86,63.99,30.15,4.21,0.0
20230730:1310,692.97,920.91,56.38,30.1,4.14,0.0
20230730:1410,685.24,907.82,46.43,29.98,4.14,0.0
20230730:1510,291.84,382.04,35.55,29.56,3.86,0.0
20230730:1610,500.58,648.17,24.4,28.96,3.52,0.0
20230730:1710,269.84,349.77,13.36,28.16,3.1,0.0
20230730:1810,2.96,12.67,2.74,27.19,2.62,0.0
20230730:1910,0.0,0.0,0.0,26.36,1.93,0.0
20230730:2010,0.0,0.0,0.0,25.85,1.45,0.0
20230730:2110,0.0,0.0,0.0,25.42,0.97,0.0
20230730:2210,0.0,0.0,0.0,24.74,0.76,0.0
20230730:2310,0.0,0.0,0.0,24.89,0.34,0.0
20230731:0010,0.0,0.0,0.0,24.34,0.62,0.0
20230731:0110,0.0,0.0,0.0,23.15,1.1,0.0
20230731:0210,0.0,0.0,0.0,22.67,1.17,0.0
20230731:0310,0.0,0.0,0.0,22.52,1.03,0.0
20230731:0410,0.0,0.0,0.0,22.18,1.1,0.0
20230731:0510,34.79,58.83,11.02,22.25,1.17,0.0
20230731:0610,60.92,93.22,22.0,24.93,0.97,0.0
20230731:0710,54.61,113.26,33.16,26.93,0.83,0.0
20230731:0810,195.98,296.66,44.12,28.57,0.83,0.0
20230731:0910,355.78,486.11,54.32,29.96,1.03,0.0
20230731:1010,451.86,608.34,62.54,30.94,1.72,0.0
20230731:1110,590.32,793.81,66.38,31.43,2.62,0.0
20230731:1210,620.27,831.64,63.76,31.31,3.31,0.0
20230731:1310,692.37,928.84,56.19,31.06,3.72,0.0
20230731:1410,676.44,898.31,46.26,30.61,4.14,0.0
20230731:1510,614.32,805.09,35.39,30.23,4.34,0.0
20230731:1610,500.65,647.3,24.24,29.69,4.21,0.0
20230731:1710,308.84,398.51,13.2,28.76,3.72,0.0
20230731:1810,2.05,10.86,2.57,27.69,2.76,0.0
20230731:1910,0.0,0.0,0.0,26.8,1.52,0.0
20230731:2010,0.0,0.0,0.0,26.33,0.69,0.0
20230731:2110,0.0,0.0,0.0,25.63,0.55,0.0
20230731:2210,0.0,0.0,0.0,24.77,0.97,0.0
20230731:2310,0.0,0.0,0.0,24.16,1.31,0.0
20230801:0010,0.0,0.0,0.0,23.58,1.38,0.0
20230801:0110,0.0,0.0,0.0,23.15,1.17,0.0
20230801:0210,0.0,0.0,0.0,23.11,0.97,0.0
20230801:0310,0.0,0.0,0.0,22.67,1.1,0.0
20230801:0410,0.0,0.0,0.0,22.21,1.24,0.0
20230801:0510,34.77,58.83,10.87,22.34,1.17,0.0
20230801:0610,62.63,95.03,21.86,24.34,1.66,0.0
20230801:0710,56.3,113.67,33.01,24.88,1.86,0.0
20230801:0810,200.09,297.59,43.97,26.18,2.28,0.0
20230801:0910,367.64,488.66,54.14,27.47,2.97,0.0
20230801:1010,508.29,661.84,62.33,28.31,3.79,0.0
20230801:1110,612.8,800.4,66.13,28.56,4.14,0.0
20230801:1210,671.27,882.95,63.53,28.61,4.14,0.0
20230801:1310,698.26,919.84,55.99,28.6,4.28,0.0
20230801:1410,490.36,634.3,46.08,28.46,4.48,0.0
20230801:1510,196.67,261.59,35.22,27.99,4.62,0.0
20230801:1610,137.61,188.05,24.08,27.31,4.48,0.0
20230801:1710,187.86,246.37,13.03,26.59,4.34,0.0
20230801:1810,1.66,9.96,2.39,25.79,4.07,0.0
20230801:1910,0.0,0.0,0.0,25.14,3.31,0.0
20230801:2010,0.0,0.0,0.0,24.81,3.03,0.0
20230801:2110,0.0,0.0,0.0,24.51,2.48,0.0
20230801:2210,0.0,0.0,0.0,24.03,2.0,0.0
20230801:2310,0.0,0.0,0.0,23.75,1.93,0.0
20230802:0010,0.0,0.0,0.0,23.41,1.86,0.0
20230802:0110,0.0,0.0,0.0,22.94,1.66,0.0
20230802:0210,0.0,0.0,0.0,22.62,1.66,0.0
20230802:0310,0.0,0.0,0.0,22.5,1.86,0.0
20230802:0410,0.0,0.0,0.0,22.41,2.21,0.0
20230802:0510,33.37,57.02,10.72,22.69,2.21,0.0
20230802:0610,62.18,94.13,21.71,23.76,2.62,0.0
20230802:0710,54.6,110.7,32.86,25.25,3.17,0.0
20230802:0810,197.39,293.65,43.81,26.38,2.97,0.0
20230802:0910,363.5,483.46,53.96,27.44,2.9,0.0
20230802:1010,501.01,657.03,62.11,28.35,2.9,0.0
20230802:1110,582.31,767.99,65.88,29.04,3.24,0.0
20230802:1210,648.73,859.17,63.29,29.48,3.72,0.0
20230802:1310,694.37,920.74,55.78,29.46,4.0,0.0
20230802:1410,675.31,888.77,45.9,29.09,4.21,0.0
20230802:1510,610.69,793.65,35.05,28.59,4.28,0.0
20230802:1610,493.67,633.13,23.91,27.8,3.93,0.0
20230802:1710,297.36,382.06,12.86,27.04,3.1,0.0
20230802:1810,1.25,9.05,2.21,26.21,2.34,0.0
20230802:1910,0.0,0.0,0.0,25.82,1.93,0.0
20230802:2010,0.0,0.0,0.0,25.31,2.0,0.0
20230802:2110,0.0,0.0,0.0,24.81,2.14,0.0
20230802:2210,0.0,0.0,0.0,24.38,2.21,0.0
20230802:2310,0.0,0.0,0.0,23.96,2.41,0.0
20230803:0010,0.0,0.0,0.0,23.61,2.76,0.0
20230803:0110,0.0,0.0,0.0,23.32,2.9,0.0
20230803:0210,0.0,0.0,0.0,23.05,2.9,0.0
20230803:0310,0.0,0.0,0.0,22.79,2.9,0.0
20230803:0410,0.0,0.0,0.0,22.54,2.76,0.0
20230803:0510,33.37,57.02,10.56,22.72,2.62,0.0
20230803:0610,62.11,94.13,21.56,24.02,2.69,0.0
20230803:0710,57.38,112.66,32.72,25.14,2.97,0.0
20230803:0810,243.37,334.2,43.65,26.2,2.76,0.0
20230803:0910,354.28,468.79,53.78,27.45,2.76,0.0
20230803:1010,475.31,624.64,61.89,28.31,2.83,0.0
20230803:1110,603.41,798.89,65.63,29.08,2.97,0.0
20230803:1210,667.91,891.72,63.05,29.7,3.24,0.0
20230803:1310,690.84,925.33,55.57,30.01,3.38,0.0
20230803:1410,673.24,898.63,45.71,30.03,3.38,0.0
20230803:1510,604.71,797.9,34.87,29.77,3.31,0.0
20230803:1610,490.33,636.98,23.73,29.28,3.24,0.0
20230803:1710,297.43,384.71,12.68,28.55,3.24,0.0
20230803:1810,0.49,7.24,2.02,27.59,3.24,0.0
20230803:1910,0.0,0.0,0.0,26.62,3.66,0.0
20230803:2010,0.0,0.0,0.0,25.97,3.38,0.0
20230803:2110,0.0,0.0,0.0,25.43,3.1,0.0
20230803:2210,0.0,0.0,0.0,25.03,2.69,0.0
20230803:2310,0.0,0.0,0.0,24.7,2.69,0.0
20230804:0010,0.0,0.0,0.0,24.36,2.76,0.0
20230804:0110,0.0,0.0,0.0,24.06,2.69,0.0
20230804:0210,0.0,0.0,0.0,23.75,2.83,0.0
20230804:0310,0.0,0.0,0.0,23.62,2.9,0.0
20230804:0410,0.0,0.0,0.0,23.43,3.1,0.0
20230804:0510,33.87,57.92,10.4,23.88,2.9,0.0
20230804:0610,69.12,103.18,21.41,24.92,3.59,0.0
20230804:0710,117.27,176.05,32.57,25.59,4.21,0.0
20230804:0810,242.82,331.38,43.49,26.73,4.34,0.0
20230804:0910,349.16,457.84,53.6,27.7,4.62,0.0
20230804:1010,413.32,538.6,61.66,28.93,4.9,0.0
20230804:1110,504.04,652.3,65.37,28.96,5.79,0.0
20230804:1210,111.16,156.09,62.8,27.01,5.52,0.0
20230804:1310,418.59,537.22,55.36,26.91,5.1,0.0
20230804:1410,257.53,335.47,45.52,26.58,4.34,0.0
20230804:1510,63.42,96.49,34.69,26.25,4.62,0.0
20230804:1610,39.33,65.27,23.55,24.93,4.83,0.0
20230804:1710,31.03,53.92,12.49,23.08,5.93,0.0
20230804:1810,0.0,1.81,1.82,21.33,5.72,0.0
20230804:1910,0.0,0.0,0.0,21.89,4.76,0.0
20230804:2010,0.0,0.0,0.0,21.84,3.1,0.0
20230804:2110,0.0,0.0,0.0,21.58,2.97,0.0
20230804:2210,0.0,0.0,0.0,21.41,3.03,0.0
20230804:2310,0.0,0.0,0.0,21.03,2.48,0.0
20230805:0010,0.0,0.0,0.0,20.73,2.34,0.0
20230805:0110,0.0,0.0,0.0,20.49,2.21,0.0
20230805:0210,0.0,0.0,0.0,20.16,1.66,0.0
20230805:0310,0.0,0.0,0.0,20.6,0.76,0.0
20230805:0410,0.0,0.0,0.0,19.2,0.76,0.0
20230805:0510,35.38,58.83,10.25,18.99,1.24,0.0
20230805:0610,68.58,100.46,21.26,19.3,1.03,0.0
20230805:0710,89.68,144.23,32.41,20.56,0.76,0.0
20230805:0810,232.71,322.04,43.33,21.68,0.97,0.0
20230805:0910,314.18,404.98,53.41,22.77,2.76,0.0
20230805:1010,86.74,123.92,61.43,22.94,4.0,0.0
20230805:1110,73.97,107.84,65.1,22.15,4.55,0.0
20230805:1210,414.53,521.68,62.54,22.11,4.9,0.0
20230805:1310,582.52,733.4,55.13,22.48,5.03,0.0
20230805:1410,458.67,572.82,45.32,22.6,5.59,0.0
20230805:1510,629.71,785.79,34.51,21.76,5.17,0.0
20230805:1610,193.3,248.77,23.37,21.88,4.69,0.0
20230805:1710,253.87,319.21,12.3,21.98,4.41,0.0
20230805:1810,0.0,4.53,1.62,21.82,3.66,0.0
20230805:1910,0.0,0.0,0.0,22.03,2.48,0.0
20230805:2010,0.0,0.0,0.0,21.82,1.72,0.0
20230805:2110,0.0,0.0,0.0,21.1,1.38,0.0
20230805:2210,0.0,0.0,0.0,20.74,1.45,0.0
20230805:2310,0.0,0.0,0.0,20.56,1.45,0.0
20230806:0010,0.0,0.0,0.0,20.09,1.38,0.0
20230806:0110,0.0,0.0,0.0,19.74,1.24,0.0
20230806:0210,0.0,0.0,0.0,19.35,1.17,0.0
20230806:0310,0.0,0.0,0.0,19.03,1.24,0.0
20230806:0410,0.0,0.0,0.0,18.42,1.38,0.0
20230806:0510,29.89,51.59,10.09,18.5,1.45,0.0
20230806:0610,57.78,87.79,21.11,21.23,1.52,0.0
20230806:0710,71.5,124.56,32.26,22.65,2.48,0.0
20230806:0810,241.52,329.27,43.17,23.51,3.31,0.0
20230806:0910,368.02,479.61,53.22,24.03,3.45,0.0
20230806:1010,505.42,649.23,61.2,24.73,3.38,0.0
20230806:1110,609.6,788.58,64.83,24.82,3.17,0.0
20230806:1210,680.93,893.52,62.28,25.32,2.9,0.0
20230806:1310,701.3,926.74,54.91,25.5,2.69,0.0
20230806:1410,683.61,899.88,45.12,25.51,2.69,0.0
20230806:1510,624.12,810.28,34.31,25.41,2.9,0.0
20230806:1610,453.3,576.51,23.18,25.14,3.03,0.0
20230806:1710,304.19,386.59,12.11,24.81,3.1,0.0
20230806:1810,0.0,3.62,1.42,24.11,2.97,0.0
20230806:1910,0.0,0.0,0.0,23.35,2.9,0.0
20230806:2010,0.0,0.0,0.0,22.73,2.41,0.0
20230806:2110,0.0,0.0,0.0,21.98,1.66,0.0
20230806:2210,0.0,0.0,0.0,21.87,0.83,0.0
20230806:2310,0.0,0.0,0.0,22.02,0.14,0.0
20230807:0010,0.0,0.0,0.0,21.67,0.28,0.0
20230807:0110,0.0,0.0,0.0,21.27,0.48,0.0
20230807:0210,0.0,0.0,0.0,20.87,0.83,0.0
20230807:0310,0.0,0.0,0.0,19.86,1.1,0.0
20230807:0410,0.0,0.0,0.0,19.13,1.38,0.0
20230807:0510,36.09,59.73,9.93,19.01,1.38,0.0
20230807:0610,99.64,139.38,20.96,21.42,1.38,0.0
20230807:0710,68.01,119.82,32.11,21.88,0.48,0.0
20230807:0810,237.87,328.27,43.0,22.94,0.62,0.0
20230807:0910,357.69,473.33,53.03,23.5,0.76,0.0
20230807:1010,470.28,617.4,60.96,24.48,1.17,0.0
20230807:1110,520.35,682.58,64.55,25.32,1.86,0.0
20230807:1210,615.87,808.48,62.01,25.91,2.69,0.0
20230807:1310,663.92,866.89,54.67,26.1,3.59,0.0
20230807:1410,663.34,859.62,44.91,26.41,4.28,0.0
20230807:1510,627.12,802.97,34.12,26.39,4.9,0.0
20230807:1610,497.47,628.52,22.98,26.17,5.03,0.0
20230807:1710,292.13,370.7,11.91,25.68,4.9,0.0
20230807:1810,0.0,0.0,0.0,24.76,4.41,0.0
20230807:1910,0.0,0.0,0.0,23.91,2.55,0.0
20230807:2010,0.0,0.0,0.0,23.11,2.28,0.0
20230807:2110,0.0,0.0,0.0,22.32,2.28,0.0
20230807:2210,0.0,0.0,0.0,21.56,2.28,0.0
20230807:2310,0.0,0.0,0.0,20.85,2.34,0.0
20230808:0010,0.0,0.0,0.0,20.0,2.34,0.0
20230808:0110,0.0,0.0,0.0,19.19,2.21,0.0
20230808:0210,0.0,0.0,0.0,18.47,2.14,0.0
20230808:0310,0.0,0.0,0.0,18.09,2.07,0.0
20230808:0410,0.0,0.0,0.0,18.11,1.93,0.0
20230808:0510,28.56,49.78,9.77,18.23,1.72,0.0
20230808:0610,56.54,85.98,20.8,20.47,1.45,0.0
20230808:0710,44.24,93.14,31.95,22.84,1.38,0.0
20230808:0810,189.87,287.02,42.83,24.28,1.45,0.0
20230808:0910,364.92,487.14,52.83,25.33,1.52,0.0
20230808:1010,488.43,640.76,60.72,26.16,2.0,0.0
20230808:1110,468.79,613.25,64.28,26.59,2.55,0.0
20230808:1210,596.8,783.78,61.74,26.92,3.03,0.0
20230808:1310,707.84,934.55,54.43,26.81,3.38,0.0
20230808:1410,704.29,926.75,44.69,26.72,3.45,0.0
20230808:1510,629.19,818.51,33.91,26.5,3.31,0.0
20230808:1610,515.59,660.08,22.78,26.0,3.24,0.0
20230808:1710,315.75,401.97,11.7,25.17,2.97,0.0
20230808:1810,0.0,0.0,0.0,24.15,2.14,0.0
20230808:1910,0.0,0.0,0.0,23.24,1.1,0.0
20230808:2010,0.0,0.0,0.0,22.72,0.34,0.0
20230808:2110,0.0,0.0,0.0,22.3,0.48,0.0
20230808:2210,0.0,0.0,0.0,21.81,0.55,0.0
20230808:2310,0.0,0.0,0.0,21.32,0.83,0.0
20230809:0010,0.0,0.0,0.0,20.55,1.03,0.0
20230809:0110,0.0,0.0,0.0,20.39,0.97,0.0
20230809:0210,0.0,0.0,0.0,20.32,0.83,0.0
20230809:0310,0.0,0.0,0.0,20.12,0.83,0.0
20230809:0410,0.0,0.0,0.0,19.99,0.55,0.0
20230809:0510,28.97,50.68,9.6,19.81,0.41,0.0
20230809:0610,54.87,84.17,20.65,20.66,0.0,0.0
20230809:0710,44.23,91.77,31.79,22.46,1.31,0.0
20230809:0810,188.34,284.87,42.66,23.93,1.38,0.0
20230809:0910,361.47,482.97,52.63,25.22,1.38,0.0
20230809:1010,511.88,667.37,60.48,26.19,2.55,0.0
20230809:1110,617.71,805.45,63.99,26.66,3.38,0.0
20230809:1210,688.46,901.58,61.47,26.76,3.79,0.0
20230809:1310,705.83,924.28,54.19,26.55,3.93,0.0
20230809:1410,594.64,767.78,44.47,26.13,3.93,0.0
20230809:1510,615.29,791.8,33.7,25.68,3.79,0.0
20230809:1610,481.96,611.24,22.58,25.04,3.52,0.0
20230809:1710,278.09,353.88,11.49,24.21,2.9,0.0
20230809:1810,0.0,0.0,0.0,23.4,2.07,0.0
20230809:1910,0.0,0.0,0.0,22.47,1.72,0.0
20230809:2010,0.0,0.0,0.0,21.77,1.45,0.0
20230809:2110,0.0,0.0,0.0,20.73,1.31,0.0
20230809:2210,0.0,0.0,0.0,20.44,1.03,0.0
20230809:2310,0.0,0.0,0.0,20.63,0.97,0.0
20230810:0010,0.0,0.0,0.0,19.93,1.1,0.0
20230810:0110,0.0,0.0,0.0,19.33,1.24,0.0
20230810:0210,0.0,0.0,0.0,18.89,1.31,0.0
20230810:0310,0.0,0.0,0.0,18.42,1.45,0.0
20230810:0410,0.0,0.0,0.0,17.99,1.45,0.0
20230810:0510,29.26,50.68,9.44,18.06,1.31,0.0
20230810:0610,57.2,86.89,20.49,20.49,0.83,0.0
20230810:0710,44.4,90.42,31.64,22.6,0.97,0.0
20230810:0810,183.44,278.91,42.49,24.23,0.83,0.0
20230810:0910,350.39,472.28,52.43,25.75,0.76,0.0
20230810:1010,492.65,652.92,60.23,27.05,1.38,0.0
20230810:1110,599.7,794.96,63.71,27.96,2.34,0.0
20230810:1210,672.51,889.93,61.19,28.32,3.38,0.0
20230810:1310,701.99,924.33,53.94,28.16,4.07,0.0
20230810:1410,685.2,896.19,44.25,27.76,4.21,0.0
20230810:1510,615.64,797.68,33.49,27.23,3.86,0.0
20230810:1610,488.13,625.46,22.37,26.66,3.24,0.0
20230810:1710,274.27,352.68,11.28,26.0,2.55,0.0
20230810:1810,0.0,0.0,0.0,25.15,1.59,0.0
20230810:1910,0.0,0.0,0.0,24.19,0.97,0.0
20230810:2010,0.0,0.0,0.0,23.59,0.55,0.0
20230810:2110,0.0,0.0,0.0,23.33,0.41,0.0
20230810:2210,0.0,0.0,0.0,22.99,0.41,0.0
20230810:2310,0.0,0.0,0.0,21.8,0.97,0.0
20230811:0010,0.0,0.0,0.0,21.16,1.17,0.0
20230811:0110,0.0,0.0,0.0,20.58,1.31,0.0
20230811:0210,0.0,0.0,0.0,20.12,1.38,0.0
20230811:0310,0.0,0.0,0.0,19.7,1.31,0.0
20230811:0410,0.0,0.0,0.0,19.69,1.17,0.0
20230811:0510,29.59,51.59,9.28,20.3,0.9,0.0
20230811:0610,59.59,90.51,20.33,22.01,0.41,0.0
20230811:0710,46.81,92.27,31.48,24.41,0.21,0.0
20230811:0810,180.29,276.52,42.32,26.07,0.69,0.0
20230811:0910,345.59,467.97,52.23,27.47,1.17,0.0
20230811:1010,487.5,648.4,59.98,28.54,1.66,0.0
20230811:1110,588.8,786.66,63.41,29.35,2.21,0.0
20230811:1210,657.57,881.53,60.9,29.78,2.83,0.0
20230811:1310,688.31,919.94,53.68,29.77,3.38,0.0
20230811:1410,669.7,886.55,44.02,29.12,3.59,0.0
20230811:1510,596.66,780.36,33.27,28.52,3.38,0.0
20230811:1610,465.14,597.7,22.15,27.32,3.1,0.0
20230811:1710,258.62,334.03,11.06,26.38,2.48,0.0
20230811:1810,0.0,0.0,0.0,25.48,1.79,0.0
20230811:1910,0.0,0.0,0.0,24.66,1.1,0.0
20230811:2010,0.0,0.0,0.0,24.12,0.48,0.0
20230811:2110,0.0,0.0,0.0,23.66,0.34,0.0
20230811:2210,0.0,0.0,0.0,23.19,0.62,0.0
20230811:2310,0.0,0.0,0.0,22.48,0.9,0.0
20230812:0010,0.0,0.0,0.0,21.73,1.03,0.0
20230812:0110,0.0,0.0,0.0,20.79,1.31,0.0
20230812:0210,0.0,0.0,0.0,20.06,1.45,0.0
20230812:0310,0.0,0.0,0.0,19.6,1.52,0.0
20230812:0410,0.0,0.0,0.0,19.24,1.59,0.0
20230812:0510,27.03,47.97,9.11,19.28,1.52,0.0
20230812:0610,56.05,85.98,20.18,22.09,1.1,0.0
20230812:0710,43.72,87.68,31.31,24.66,0.76,0.0
20230812:0810,178.97,276.64,42.14,26.46,0.62,0.0
20230812:0910,347.6,472.74,52.02,27.74,0.97,0.0
20230812:1010,492.28,654.86,59.73,28.72,1.79,0.0
20230812:1110,598.74,798.8,63.12,29.3,2.41,0.0
20230812:1210,669.95,895.54,60.61,29.55,3.1,0.0
20230812:1310,701.39,930.67,53.42,29.41,4.0,0.0
20230812:1410,688.4,903.25,43.78,28.88,4.55,0.0
20230812:1510,616.5,797.75,33.05,27.88,4.41,0.0
20230812:1610,487.71,624.26,21.93,27.16,3.72,0.0
20230812:1710,279.29,359.23,10.83,26.42,2.83,0.0
20230812:1810,0.0,0.0,0.0,25.44,1.86,0.0
20230812:1910,0.0,0.0,0.0,24.68,0.9,0.0
20230812:2010,0.0,0.0,0.0,24.05,0.55,0.0
20230812:2110,0.0,0.0,0.0,23.39,0.55,0.0
20230812:2210,0.0,0.0,0.0,23.31,0.34,0.0
20230812:2310,0.0,0.0,0.0,22.94,0.34,0.0
20230813:0010,0.0,0.0,0.0,22.47,0.69,0.0
20230813:0110,0.0,0.0,0.0,21.02,1.1,0.0
20230813:0210,0.0,0.0,0.0,20.06,1.38,0.0
20230813:0310,0.0,0.0,0.0,19.6,1.66,0.0
20230813:0410,0.0,0.0,0.0,19.47,1.79,0.0
20230813:0510,26.3,47.06,8.95,19.68,1.86,0.0
20230813:0610,56.04,85.98,20.02,22.26,1.59,0.0
20230813:0710,43.71,86.28,31.15,24.44,1.45,0.0
20230813:0810,178.4,274.45,41.96,26.03,1.66,0.0
20230813:0910,349.07,469.47,51.81,27.38,2.07,0.0
20230813:1010,495.03,652.56,59.47,28.4,2.48,0.0
20230813:1110,601.5,796.53,62.82,28.99,2.9,0.0
20230813:1210,668.73,888.26,60.31,29.2,3.45,0.0
20230813:1310,700.93,928.39,53.16,29.09,4.0,0.0
20230813:1410,680.71,893.29,43.54,28.71,4.34,0.0
20230813:1510,611.81,793.67,32.82,28.11,4.21,0.0
20230813:1610,478.91,614.23,21.71,27.48,3.59,0.0
20230813:1710,263.4,340.47,10.61,26.65,2.48,0.0
20230813:1810,0.0,0.0,0.0,25.76,1.38,0.0
20230813:1910,0.0,0.0,0.0,24.92,0.48,0.0
20230813:2010,0.0,0.0,0.0,24.47,0.07,0.0
20230813:2110,0.0,0.0,0.0,24.0,0.21,0.0
20230813:2210,0.0,0.0,0.0,23.33,0.62,0.0
20230813:2310,0.0,0.0,0.0,22.52,0.83,0.0
20230814:0010,0.0,0.0,0.0,21.99,0.97,0.0
20230814:0110,0.0,0.0,0.0,21.29,1.1,0.0
20230814:0210,0.0,0.0,0.0,20.42,1.24,0.0
20230814:0310,0.0,0.0,0.0,19.62,1.45,0.0
20230814:0410,0.0,0.0,0.0,19.11,1.59,0.0
20230814:0510,26.37,47.06,8.78,19.13,1.52,0.0
20230814:0610,56.79,86.89,19.86,22.06,1.24,0.0
20230814:0710,44.75,86.12,30.99,24.66,1.17,0.0
20230814:0810,176.46,272.14,41.78,26.17,1.66,0.0
20230814:0910,347.19,467.17,51.6,27.33,2.07,0.0
20230814:1010,490.67,645.57,59.21,28.21,2.55,0.0
20230814:1110,595.66,788.04,62.51,28.77,2.83,0.0
20230814:1210,662.5,882.98,60.01,29.04,3.03,0.0
20230814:1310,685.36,916.07,52.88,29.13,3.1,0.0
20230814:1410,669.08,886.81,43.29,29.03,3.45,0.0
20230814:1510,599.11,779.86,32.59,28.56,3.93,0.0
20230814:1610,468.78,600.82,21.48,27.76,3.79,0.0
20230814:1710,259.05,334.8,10.37,26.75,2.76,0.0
20230814:1810,0.0,0.0,0.0,25.73,1.45,0.0
20230814:1910,0.0,0.0,0.0,25.11,0.97,0.0
20230814:2010,0.0,0.0,0.0,24.53,0.28,0.0
20230814:2110,0.0,0.0,0.0,24.11,0.41,0.0
20230814:2210,0.0,0.0,0.0,23.42,0.69,0.0
20230814:2310,0.0,0.0,0.0,23.04,0.69,0.0
20230815:0010,0.0,0.0,0.0,22.98,0.62,0.0
20230815:0110,0.0,0.0,0.0,22.61,0.62,0.0
20230815:0210,0.0,0.0,0.0,22.33,0.69,0.0
20230815:0310,0.0,0.0,0.0,22.16,0.69,0.0
20230815:0410,0.0,0.0,0.0,22.07,0.48,0.0
20230815:0510,26.63,47.97,8.61,21.95,0.76,0.0
20230815:0610,59.55,90.51,19.69,22.18,0.48,0.0
20230815:0710,45.0,84.89,30.82,24.29,0.28,0.0
20230815:0810,173.44,268.57,41.6,25.76,0.69,0.0
20230815:0910,340.96,460.39,51.39,27.19,1.59,0.0
20230815:1010,484.47,637.26,58.94,28.26,2.55,0.0
20230815:1110,594.64,781.85,62.21,28.85,3.38,0.0
20230815:1210,660.74,871.57,59.7,29.02,3.86,0.0
20230815:1310,687.12,908.37,52.61,28.87,3.86,0.0
20230815:1410,663.21,872.91,43.04,28.66,3.79,0.0
20230815:1510,594.58,771.33,32.35,28.05,3.93,0.0
20230815:1610,459.96,589.13,21.24,27.37,3.52,0.0
20230815:1710,241.17,312.38,10.13,26.55,2.83,0.0
20230815:1810,0.0,0.0,0.0,25.71,2.0,0.0
20230815:1910,0.0,0.0,0.0,24.8,1.31,0.0
20230815:2010,0.0,0.0,0.0,24.4,0.97,0.0
20230815:2110,0.0,0.0,0.0,24.01,1.03,0.0
20230815:2210,0.0,0.0,0.0,23.62,1.17,0.0
20230815:2310,0.0,0.0,0.0,23.09,1.1,0.0
20230816:0010,0.0,0.0,0.0,22.66,0.97,0.0
20230816:0110,0.0,0.0,0.0,22.69,0.69,0.0
20230816:0210,0.0,0.0,0.0,22.73,0.55,0.0
20230816:0310,0.0,0.0,0.0,22.6,0.55,0.0
20230816:0410,0.0,0.0,0.0,22.53,0.48,0.0
20230816:0510,23.86,44.35,8.44,22.62,0.48,0.0
20230816:0610,85.38,123.09,19.53,23.12,0.55,0.0
20230816:0710,100.21,148.63,30.66,24.81,1.1,0.0
